time	gFx	gFy	gFz	TgF
1.359876302	0,0509	0,2251	1,0072	1,033
1.360750208	0,0502	0,2238	1,0086	1,034
1.36280401	0,0473	0,2277	1,0062	1,033
1.365831302	0,0478	0,2287	1,0038	1,031
1.367989948	0,0439	0,2319	1,0008	1,028
1.370592708	0,0382	0,2334	0,9969	1,025
1.372822708	0,0377	0,2353	0,9935	1,022
1.375071718	0,0329	0,2351	0,9879	1,016
1.37798401	0,0299	0,2346	0,9854	1,013
1.380195937	0,0287	0,2346	0,9862	1,014
1.382430833	0,0302	0,2343	0,9888	1,017
1.384738177	0,0309	0,2353	0,9891	1,017
1.387376979	0,0321	0,2368	0,9852	1,014
1.389572708	0,0331	0,2395	0,9874	1,017
1.392098229	0,0365	0,238	0,9886	1,018
1.393809375	0,0382	0,2397	0,9898	1,019
1.396408281	0,0399	0,2434	0,9893	1,02
1.399771198	0,0387	0,2436	0,9925	1,023
1.401548698	0,0348	0,2453	0,9896	1,02
1.404270677	0,0348	0,2453	0,9896	1,02
1.40601	0,0324	0,2473	0,9884	1,019
1.411152031	0,0311	0,2456	0,9862	1,017
1.411885677	0,0307	0,2451	0,9837	1,014
1.413789583	0,0314	0,2417	0,983	1,013
1.416158177	0,0365	0,2407	0,9901	1,02
1.418656562	0,0409	0,2424	0,9967	1,027
1.421250052	0,0436	0,2458	0,9962	1,027
1.423283281	0,0414	0,2492	0,9979	1,029
1.426027291	0,0397	0,2522	0,9986	1,031
1.427760573	0,0409	0,2551	0,9937	1,027
1.430954323	0,0412	0,258	0,9937	1,028
1.432775208	0,0412	0,2593	0,9937	1,028
1.435513854	0,0426	0,261	0,9979	1,032
1.437612135	0,0399	0,2634	1,0006	1,035
1.440184375	0,0387	0,2644	1,004	1,039
1.442246718	0,0343	0,2627	1,0059	1,04
1.445315104	0,0377	0,2622	1,0069	1,041
1.447541666	0,0368	0,2585	1,0079	1,041
1.449745937	0,0365	0,2578	1,0096	1,043
1.452278489	0,0365	0,2578	1,0101	1,043
1.454566198	0,038	0,2556	1,0123	1,045
1.457102135	0,0424	0,2588	1,0123	1,046
1.459067291	0,0434	0,2595	1,0094	1,043
1.461463906	0,0465	0,2627	1,0057	1,04
1.464821302	0,0463	0,2629	1,003	1,038
1.465946927	0,0487	0,2641	1,0003	1,036
1.469187864	0,0514	0,2612	1,003	1,038
1.47159776	0,047	0,2634	1,0033	1,038
1.474894948	0,0443	0,2597	1,0045	1,038
1.476002135	0,0407	0,2619	1,003	1,037
1.477894895	0,0341	0,2624	0,9996	1,034
1.481363958	0,0333	0,26	0,9984	1,032
1.483156198	0,0304	0,2578	0,9957	1,029
1.4860925	0,0324	0,2563	0,9969	1,03
1.488222916	0,0338	0,2593	0,9989	1,033
1.493462031	0,0341	0,2593	0,9996	1,033
1.494079635	0,0341	0,2573	0,9989	1,032
1.495913802	0,0375	0,2615	0,993	1,028
1.498953645	0,038	0,259	0,9862	1,02
1.50146052	0,0392	0,2634	0,9827	1,018
1.502462656	0,0412	0,2649	0,9815	1,017
1.50563	0,0421	0,2659	0,9842	1,02
1.508730937	0,0417	0,272	0,9854	1,023
1.509157812	0,0382	0,2732	0,9852	1,023
1.511755416	0,0365	0,2761	0,9874	1,026
1.51492427	0,0338	0,2803	0,9891	1,029
1.516323645	0,0338	0,283	0,9849	1,025
1.51975026	0,0285	0,2822	0,9845	1,025
1.521864791	0,0316	0,2805	0,9881	1,028
1.525435468	0,0289	0,2773	0,9947	1,033
1.526386614	0,0297	0,2746	1,0077	1,045
1.528880625	0,0319	0,2734	1,0111	1,048
1.531775677	0,0375	0,2729	1,0121	1,049
1.532897291	0,0458	0,2722	1,0096	1,047
1.536034218	0,049	0,271	1,0111	1,048
1.538861458	0,0524	0,269	1,0111	1,048
1.543136614	0,0531	0,2693	1,0045	1,041
1.543979114	0,05	0,2707	1,003	1,04
1.546519479	0,0473	0,2746	0,9989	1,037
1.548691822	0,0424	0,2788	0,9969	1,036
1.550533333	0,0377	0,2805	0,9918	1,031
1.553237135	0,0321	0,2778	0,9898	1,029
1.555465989	0,0292	0,2739	0,9903	1,028
1.557825625	0,0294	0,27	0,991	1,028
1.56159276	0,0319	0,2659	0,9935	1,029
1.563031302	0,0331	0,2634	0,9991	1,034
1.565367135	0,0348	0,2646	1,0013	1,036
1.567686406	0,0365	0,2705	1,0013	1,038
1.570091822	0,0385	0,2727	0,9952	1,033
1.572252812	0,0429	0,2705	0,9913	1,028
1.573974166	0,0473	0,2703	0,9928	1,03
1.577344739	0,047	0,2715	0,9932	1,031
1.579773958	0,0482	0,2715	0,9964	1,034
1.581843593	0,049	0,2749	1,0001	1,038
1.584218281	0,0443	0,2761	1,0008	1,039
1.587305	0,0443	0,2746	0,9979	1,036
1.591290781	0,0441	0,2703	0,9928	1,03
1.591981406	0,0426	0,27	0,9874	1,025
1.594060781	0,0409	0,2705	0,9864	1,024
1.595746666	0,0385	0,271	0,9879	1,025
1.599098281	0,036	0,2693	0,9876	1,024
1.600976041	0,0353	0,2729	0,9901	1,028
1.603487083	0,0351	0,2768	0,9896	1,028
1.605828958	0,0346	0,28	0,9832	1,023
1.609323385	0,0375	0,2812	0,9805	1,021
1.610877552	0,0387	0,2812	0,9793	1,02
1.613154479	0,0407	0,2825	0,9801	1,021
1.615259062	0,0421	0,2844	0,9793	1,021
1.618511406	0,0414	0,2869	0,9818	1,024
1.620846979	0,0402	0,2876	0,9798	1,022
1.626061145	0,0397	0,2864	0,9766	1,019
1.626498229	0,0395	0,2859	0,9744	1,016
1.629395625	0,0373	0,2876	0,9769	1,019
1.629732604	0,0348	0,2881	0,9813	1,023
1.633018385	0,0299	0,2917	0,9891	1,032
1.63496177	0,0304	0,2925	0,9964	1,039
1.638284843	0,0329	0,2969	1,0062	1,05
1.641470937	0,0324	0,2981	1,0108	1,054
1.641993854	0,0329	0,2983	1,0116	1,055
1.64467401	0,0353	0,2971	1,0123	1,056
1.647232708	0,0385	0,2974	1,0147	1,058
1.649244635	0,0409	0,2959	1,0157	1,059
1.651734427	0,0439	0,2932	1,0179	1,06
1.654157916	0,0448	0,292	1,0184	1,06
1.657195364	0,0448	0,291	1,0128	1,055
1.658420572	0,0453	0,2915	1,0101	1,052
1.661781354	0,0436	0,291	1,0013	1,044
1.664302031	0,0426	0,29	0,995	1,037
1.666039583	0,0385	0,2915	0,9896	1,032
1.668649375	0,0348	0,2939	0,9884	1,032
1.671051614	0,0341	0,2969	0,9891	1,033
1.672822031	0,0307	0,3015	0,9901	1,035
1.675529843	0,0307	0,303	0,9891	1,035
1.678169479	0,028	0,3054	0,9906	1,037
1.68106901	0,0289	0,3045	0,9928	1,039
1.682934947	0,0307	0,3052	0,9947	1,041
1.685516145	0,0336	0,304	0,9959	1,042
1.688092291	0,0336	0,3023	0,9967	1,042
1.690972812	0,0311	0,302	0,994	1,039
1.692691041	0,0299	0,3035	0,9925	1,038
1.695120468	0,0304	0,3023	0,9847	1,03
1.697254062	0,0294	0,301	0,9781	1,024
1.699560156	0,0314	0,3037	0,9757	1,022
1.701918125	0,0311	0,303	0,9791	1,025
1.704343385	0,0316	0,3057	0,9801	1,027
1.707470729	0,0307	0,3074	0,984	1,031
1.709589895	0,0321	0,3093	0,9854	1,033
1.71213901	0,0341	0,3088	0,982	1,03
1.71438802	0,0338	0,3088	0,9796	1,028
1.716424062	0,036	0,3086	0,9796	1,028
1.718920104	0,039	0,3086	0,9808	1,029
1.721378281	0,0385	0,3074	0,9823	1,03
1.723388177	0,0395	0,3054	0,9805	1,028
1.725899687	0,039	0,3035	0,9849	1,031
1.728943333	0,0336	0,3042	0,9847	1,031
1.731240052	0,0336	0,3071	0,9854	1,033
1.733496354	0,0353	0,3057	0,9835	1,03
1.736170052	0,0346	0,3052	0,9857	1,032
1.73862651	0,0321	0,3049	0,9891	1,036
1.741618593	0,0321	0,3076	0,992	1,039
1.743071614	0,0304	0,3074	0,9976	1,044
1.74569625	0,0351	0,3081	0,9994	1,046
1.747915729	0,0368	0,3145	0,9989	1,048
1.750141614	0,0358	0,3157	1,0025	1,052
1.752525885	0,0395	0,3152	0,9986	1,048
1.754935364	0,0409	0,3113	1,0008	1,049
1.757508645	0,0414	0,3101	1,0008	1,049
1.75991552	0,0431	0,3093	1,005	1,052
1.762930468	0,0424	0,3081	1,0067	1,054
1.764881666	0,0385	0,3086	1,0062	1,053
1.767488749	0,036	0,3074	1,0003	1,047
1.769930833	0,0329	0,3067	0,9962	1,043
1.773213854	0,0333	0,302	0,9945	1,04
1.773827968	0,0333	0,3008	0,9962	1,041
1.776593854	0,0331	0,2974	0,9984	1,042
1.779871302	0,0341	0,2957	1,0028	1,046
1.782108281	0,0368	0,2952	1,005	1,048
1.784580208	0,0353	0,2981	1,0025	1,047
1.786561614	0,0338	0,3005	0,9989	1,044
1.790184999	0,0331	0,2996	0,9952	1,04
1.790838489	0,0341	0,3003	0,9937	1,039
1.793230989	0,0333	0,2988	0,9959	1,04
1.796560104	0,0324	0,2991	0,9989	1,043
1.79828052	0,0316	0,2961	1,0062	1,049
1.800877187	0,0299	0,2964	1,0069	1,05
1.803296041	0,0246	0,2981	1,0103	1,054
1.808233593	0,0231	0,2971	1,004	1,047
1.808802031	0,0209	0,293	0,9994	1,042
1.810506041	0,0216	0,2891	0,9996	1,041
1.81301401	0,0224	0,2871	0,9989	1,04
1.815465364	0,0255	0,2847	1,0003	1,04
1.817559791	0,0277	0,2898	1,0016	1,043
1.820313177	0,0297	0,2964	0,9981	1,042
1.824034791	0,0304	0,3027	0,9906	1,036
1.824497135	0,0326	0,2998	0,9808	1,026
1.827483645	0,0353	0,3005	0,9742	1,02
1.83018927	0,038	0,3015	0,9766	1,023
1.832373072	0,0385	0,301	0,9766	1,023
1.834364947	0,0404	0,2998	0,9852	1,031
1.837123124	0,036	0,3013	0,9918	1,037
1.840819531	0,0333	0,304	0,9925	1,039
1.841385156	0,0341	0,3076	0,9901	1,037
1.845281927	0,0297	0,3052	0,9891	1,036
1.845832656	0,0299	0,3032	0,9898	1,036
1.848482499	0,0316	0,2979	0,993	1,037
1.850988072	0,0321	0,2983	0,9984	1,042
1.853377499	0,0348	0,2957	1,0013	1,045
1.860444999	0,0358	0,2991	1,0086	1,053
1.861044999	0,0377	0,2993	1,0067	1,051
1.861261145	0,0399	0,3005	0,9986	1,044
1.862773958	0,0399	0,2976	0,9984	1,043
1.865416197	0,0446	0,2959	0,9967	1,041
1.868398802	0,0426	0,2947	0,9981	1,042
1.870270989	0,0382	0,2935	1,0023	1,045
1.872327395	0,0382	0,293	1,0077	1,05
1.874733437	0,0338	0,2976	1,0091	1,053
1.878168854	0,0292	0,2986	1,0067	1,05
1.880439479	0,0275	0,2957	0,9998	1,043
1.882479739	0,0253	0,2925	0,9896	1,032
1.884836041	0,0243	0,2905	0,9888	1,031
1.887559427	0,0258	0,2917	0,9893	1,032
1.890341718	0,0258	0,2949	0,9908	1,034
1.891647083	0,0265	0,2954	0,9908	1,034
1.894860208	0,0258	0,2988	0,9869	1,031
1.897046354	0,0321	0,2952	0,9854	1,029
1.89945526	0,0338	0,2942	0,9845	1,028
1.901825624	0,0375	0,2952	0,9803	1,024
1.904200937	0,0363	0,2981	0,9783	1,023
1.905953072	0,0319	0,2966	0,9779	1,022
1.908841979	0,0307	0,2991	0,9771	1,022
1.911733854	0,027	0,3062	0,9757	1,023
1.913828541	0,0214	0,3057	0,97	1,017
1.916015885	0,0226	0,3005	0,9713	1,017
1.918758437	0,0253	0,2971	0,9761	1,021
1.921018645	0,0263	0,2952	0,9832	1,027
1.922782499	0,0304	0,2922	0,9928	1,035
1.925451145	0,0336	0,2898	0,9998	1,042
1.928785572	0,0341	0,2895	1,0023	1,044
1.930822499	0,0368	0,2937	0,9989	1,042
1.932986197	0,0373	0,2976	0,993	1,037
1.935628541	0,0407	0,2957	0,9869	1,031
1.938130468	0,0395	0,2942	0,9852	1,029
1.939824843	0,0402	0,2964	0,9857	1,03
1.942456145	0,0397	0,2966	0,9881	1,032
1.944493645	0,0363	0,2991	0,9925	1,037
1.947829687	0,0326	0,3003	0,9906	1,036
1.949758072	0,0246	0,303	0,9884	1,034
1.953527968	0,0226	0,3045	0,9864	1,033
1.954951874	0,0233	0,3008	0,9852	1,03
1.959399583	0,0228	0,3027	0,9876	1,033
1.959765989	0,025	0,303	0,9913	1,037
1.962301874	0,026	0,3042	0,9925	1,038
1.964460677	0,0299	0,3052	0,9957	1,042
1.966233072	0,0314	0,3088	0,9928	1,04
1.969324635	0,0311	0,3103	0,9898	1,038
1.972972656	0,0351	0,3071	0,991	1,038
1.976298333	0,0365	0,3042	0,9935	1,04
1.976626249	0,0382	0,3023	0,9974	1,043
1.979564531	0,0373	0,3005	1,002	1,047
1.98141401	0,0392	0,2983	1,0079	1,052
1.983996041	0,0358	0,2974	1,0079	1,051
1.987227499	0,0341	0,2983	1,013	1,057
1.992113385	0,0333	0,2974	1,0108	1,054
1.992825781	0,0346	0,2944	1,0062	1,049
1.993130833	0,0358	0,2895	1,0052	1,047
1.995786145	0,0375	0,2886	1,0079	1,049
1.997363593	0,0429	0,2898	1,0086	1,05
2.001327604	0,0458	0,2881	1,0094	1,051
2.002692343	0,0478	0,2917	1,0094	1,052
2.005114479	0,0453	0,2971	1,0045	1,048
2.008168176	0,0441	0,2969	0,9935	1,038
2.010192864	0,0409	0,2966	0,9842	1,029
2.013146406	0,0409	0,2939	0,9796	1,024
2.014900989	0,0377	0,2961	0,9769	1,021
2.016768489	0,0351	0,2966	0,9791	1,024
2.019881093	0,0289	0,2981	0,9783	1,023
2.022486562	0,0265	0,3005	0,982	1,027
2.024330729	0,0243	0,2988	0,9801	1,025
2.026612291	0,0233	0,2939	0,9808	1,024
2.029415208	0,0241	0,2886	0,9842	1,026
2.031575364	0,027	0,2913	0,9896	1,032
2.034129895	0,0321	0,2917	0,9908	1,033
2.036571979	0,037	0,2939	0,992	1,035
2.041845312	0,0399	0,2998	0,9876	1,033
2.042216874	0,0412	0,3052	0,9818	1,029
2.044075468	0,0387	0,3081	0,9732	1,022
2.046732343	0,0395	0,3079	0,9688	1,017
2.049017291	0,0402	0,3062	0,9664	1,015
2.05174276	0,0387	0,3067	0,9681	1,016
2.054103697	0,0355	0,3067	0,9691	1,017
2.058319114	0,0302	0,3076	0,9759	1,024
2.058783176	0,0285	0,3084	0,9779	1,026
2.06023427	0,0253	0,3096	0,9757	1,024
2.062873906	0,0241	0,3088	0,9764	1,024
2.065818801	0,0272	0,3059	0,981	1,028
2.067513385	0,0292	0,3032	0,9866	1,033
2.070082239	0,0321	0,3071	0,9901	1,037
2.075320156	0,0343	0,3059	0,9947	1,041
2.075729374	0,0358	0,3079	0,9979	1,045
2.07657526	0,0333	0,3076	1,0016	1,048
2.079844218	0,0343	0,3103	1,0028	1,05
2.082042343	0,0351	0,3045	1,0033	1,049
2.08450651	0,0402	0,3001	1,0059	1,051
2.090261822	0,0424	0,2988	1,0121	1,056
2.090647708	0,0451	0,2949	1,0187	1,061
2.091824791	0,046	0,2947	1,0213	1,064
2.094453697	0,0426	0,2957	1,0167	1,06
2.096511614	0,038	0,2954	1,0118	1,055
2.099467499	0,0341	0,2949	1,0033	1,046
2.101228697	0,0324	0,292	0,9972	1,04
2.104943854	0,0265	0,2922	0,9967	1,039
2.106593645	0,0255	0,2927	0,9994	1,042
2.108421979	0,0241	0,2932	1,0072	1,049
2.111206718	0,0238	0,2954	1,0096	1,052
2.113369843	0,0202	0,3008	1,0094	1,053
2.115599166	0,0194	0,3062	1,0047	1,051
2.119202551	0,0189	0,3067	0,9989	1,045
2.127347551	0,0214	0,3074	0,9884	1,035
2.127741926	0,0187	0,3074	0,9837	1,031
2.127836666	0,0187	0,3091	0,9779	1,026
2.127924531	0,0194	0,3103	0,9781	1,026
2.130705572	0,016	0,3113	0,9796	1,028
2.132550572	0,0145	0,3096	0,9776	1,026
2.135049531	0,0123	0,3118	0,9735	1,022
2.138210989	0,0121	0,3069	0,9705	1,018
2.139304218	0,0133	0,3064	0,9691	1,016
2.142360051	0,014	0,3057	0,9744	1,021
2.145165781	0,0162	0,3064	0,9788	1,026
2.147056249	0,0172	0,3084	0,983	1,03
2.149500833	0,0189	0,313	0,982	1,031
2.151955781	0,0214	0,3174	0,9832	1,033
2.156376145	0,0226	0,3164	0,983	1,033
2.156994687	0,0231	0,3142	0,9857	1,035
2.158860729	0,0285	0,3084	0,9859	1,033
2.16180901	0,0289	0,3049	0,993	1,039
2.164117291	0,0324	0,3059	0,9998	1,046
2.166355312	0,0358	0,3052	1,0042	1,05
2.168851093	0,0363	0,3084	1,0018	1,049
2.170521562	0,0358	0,3093	0,9957	1,043
2.174641979	0,0387	0,3135	0,9896	1,039
2.175504218	0,0399	0,3088	0,9871	1,035
2.178862864	0,0421	0,3035	0,9884	1,035
2.180115833	0,0439	0,3018	0,9906	1,036
2.183248229	0,0451	0,302	0,9974	1,043
2.185509843	0,0465	0,2986	0,9989	1,044
2.189343541	0,0453	0,2993	0,9989	1,044
2.189702343	0,0456	0,3005	0,9954	1,041
2.193165156	0,0463	0,3018	0,9915	1,037
2.195343801	0,0453	0,3027	0,9869	1,033
2.197587031	0,047	0,303	0,9881	1,035
2.200071249	0,0473	0,3057	0,9854	1,033
2.20234151	0,0429	0,3018	0,9862	1,032
2.207194531	0,0399	0,3045	0,9862	1,033
2.207807656	0,036	0,3023	0,9908	1,037
2.210539843	0,0326	0,303	0,9925	1,038
2.211292343	0,0316	0,2959	0,9923	1,036
2.215240572	0,0319	0,2939	0,9935	1,037
2.216639739	0,0287	0,2961	0,993	1,037
2.219683958	0,0299	0,2949	0,9923	1,036
2.222879687	0,0299	0,2988	0,9862	1,031
2.224098281	0,0285	0,3054	0,9827	1,03
2.226757447	0,0265	0,3081	0,9766	1,024
2.229297916	0,0263	0,3071	0,972	1,02
2.230556978	0,027	0,3062	0,971	1,018
2.233772395	0,0258	0,301	0,9764	1,022
2.236464947	0,025	0,3042	0,9852	1,031
2.239849947	0,0241	0,3064	0,9908	1,037
2.24170651	0,0211	0,3084	0,9962	1,043
2.242957968	0,0199	0,312	0,9964	1,044
2.246244374	0,0184	0,3154	0,9928	1,042
2.248956041	0,0199	0,3137	0,9898	1,039
2.250440416	0,0197	0,3118	0,9869	1,035
2.253012656	0,0187	0,3142	0,991	1,04
2.257064791	0,0211	0,3113	0,9989	1,046
2.257534478	0,0199	0,312	1,003	1,051
2.260253437	0,0246	0,3157	1,0086	1,057
2.262729478	0,028	0,3154	1,0135	1,062
2.266153958	0,0299	0,3167	1,0074	1,056
2.267517239	0,0365	0,3164	1,0086	1,058
2.271309478	0,0382	0,3142	1,0123	1,061
2.271867447	0,0407	0,3152	1,015	1,064
2.274432083	0,0399	0,3169	1,016	1,065
2.27771276	0,0392	0,3198	1,0101	1,06
2.279690885	0,036	0,3238	1,0138	1,065
2.282092135	0,0348	0,3255	1,0057	1,058
2.284666145	0,0304	0,3255	1,0008	1,053
2.289118333	0,0285	0,3208	1,0008	1,051
2.289868593	0,0275	0,3176	1,0057	1,055
2.291704687	0,0282	0,3137	1,0123	1,06
2.293794791	0,0275	0,3128	1,0196	1,067
2.295709218	0,0285	0,3125	1,0209	1,068
2.299002603	0,0304	0,3152	1,0184	1,067
2.301833645	0,0309	0,3198	1,0143	1,064
2.304618645	0,0341	0,3201	1,0059	1,056
2.305614114	0,0358	0,3203	1,0003	1,051
2.308394999	0,0375	0,3203	0,9994	1,05
2.309904947	0,0399	0,3169	0,9998	1,05
2.313824895	0,0363	0,3186	0,9984	1,049
2.315695885	0,0382	0,3152	0,9935	1,043
2.318595103	0,0375	0,3108	0,9881	1,037
2.321708489	0,0358	0,3125	0,9857	1,035
2.322255624	0,0326	0,313	0,9796	1,029
2.32561302	0,0346	0,3142	0,9786	1,028
2.327897864	0,0307	0,3196	0,9823	1,033
2.329910624	0,0307	0,3247	0,9818	1,035
2.332429218	0,0316	0,3269	0,9845	1,038
2.334945103	0,0321	0,3286	0,9871	1,041
2.339140364	0,0343	0,3306	0,9918	1,046
2.339710416	0,0397	0,3333	0,9896	1,045
2.341617656	0,0426	0,334	0,9869	1,043
2.344260364	0,046	0,335	0,9901	1,046
2.346287291	0,0478	0,3369	0,9942	1,051
2.349522031	0,0497	0,3352	1,0003	1,056
2.35185276	0,0502	0,3343	1,0003	1,056
2.356709166	0,0468	0,3357	1,0006	1,056
2.357255416	0,0434	0,3406	0,9994	1,057
2.358313228	0,0424	0,3391	0,9962	1,053
2.361408906	0,0456	0,3384	1,002	1,059
2.363861822	0,0439	0,3369	1,0077	1,063
2.36619427	0,0453	0,3338	1,0113	1,066
2.368365989	0,0458	0,3335	1,016	1,07
2.371183333	0,0485	0,3335	1,024	1,078
2.372475156	0,049	0,3338	1,0287	1,083
2.375979687	0,0485	0,3347	1,0267	1,081
2.378072656	0,0475	0,3318	1,0223	1,076
2.380339114	0,0514	0,3277	1,0162	1,069
2.382706353	0,05	0,3242	1,013	1,065
2.385182968	0,047	0,325	1,0152	1,067
2.38748651	0,0482	0,3201	1,0143	1,065
2.389883853	0,0478	0,3242	1,0123	1,064
2.392243333	0,0458	0,3255	1,0125	1,065
2.394966666	0,0424	0,3318	1,0023	1,057
2.397481718	0,0375	0,3259	0,993	1,046
2.399986301	0,0353	0,324	0,9866	1,039
2.401963593	0,0287	0,3225	0,9815	1,034
2.404089895	0,0294	0,3252	0,9771	1,03
2.40639078	0,0255	0,325	0,9727	1,026
2.409789895	0,0231	0,3294	0,9695	1,024
2.411916041	0,0165	0,3325	0,9683	1,024
2.413022135	0,018	0,333	0,9717	1,027
2.417126249	0,0184	0,3325	0,972	1,027
2.423215989	0,0189	0,3303	0,9722	1,027
2.424028333	0,0238	0,3313	0,9732	1,028
2.424281249	0,0241	0,3325	0,9774	1,033
2.425707864	0,0224	0,3335	0,9815	1,037
2.428595208	0,0209	0,3377	0,9766	1,034
2.430739791	0,018	0,3418	0,9725	1,031
2.43313578	0,0175	0,3387	0,9681	1,026
2.43591953	0,0199	0,336	0,9647	1,022
2.437716353	0,0194	0,3357	0,9647	1,022
2.440132916	0,0209	0,3352	0,97	1,027
2.443088801	0,0214	0,3321	0,9742	1,029
2.445345364	0,0241	0,3321	0,9803	1,035
2.447774947	0,0255	0,3335	0,9866	1,042
2.450129322	0,0255	0,336	0,9886	1,044
2.45280328	0,0282	0,335	0,9888	1,044
2.45459401	0,0353	0,3318	0,9908	1,045
2.457052708	0,0412	0,3323	0,9986	1,053
2.459917603	0,0412	0,3323	1,0062	1,06
2.462212395	0,0473	0,3318	1,0077	1,062
2.464588593	0,0482	0,3321	1,0106	1,065
2.469328124	0,0495	0,333	1,0099	1,065
2.471268593	0,0475	0,3365	1,0079	1,064
2.471893437	0,0443	0,3362	1,0042	1,06
2.474561197	0,0439	0,3294	1,0003	1,054
2.476811041	0,0453	0,3264	1,0038	1,056
2.479062864	0,0439	0,3235	1,0025	1,054
2.481336874	0,0414	0,3162	1,0064	1,056
2.483803645	0,0407	0,314	1,0052	1,054
2.487288645	0,0404	0,3115	1,0081	1,056
2.488094166	0,037	0,3096	1,0064	1,054
2.491645051	0,0343	0,3067	1,003	1,049
2.492985208	0,0385	0,303	1,0057	1,051
2.496702968	0,0421	0,301	1,0081	1,053
2.498520103	0,0431	0,3013	1,0081	1,053
2.501479218	0,0424	0,3005	1,0089	1,054
2.502678385	0,0424	0,3013	1,0081	1,053
2.505698176	0,0397	0,3025	1,0047	1,05
2.508495937	0,0365	0,3032	0,9991	1,045
2.510657239	0,0346	0,2998	0,9994	1,044
2.512504322	0,0382	0,2964	0,995	1,039
2.515047343	0,0409	0,292	0,9935	1,036
2.517538645	0,0382	0,2893	0,9915	1,034
2.521448905	0,0385	0,2881	0,9901	1,032
2.521995155	0,0407	0,2895	0,9837	1,026
2.524336562	0,0377	0,2917	0,9801	1,023
2.527764374	0,0402	0,291	0,9757	1,019
2.52942802	0,0436	0,2917	0,9759	1,02
2.53202776	0,048	0,2866	0,9827	1,025
2.534197499	0,0531	0,2881	0,991	1,033
2.536369478	0,0519	0,2903	0,9957	1,038
2.538904739	0,0539	0,2913	0,9959	1,039
2.541190364	0,0544	0,2886	0,9967	1,039
2.544184218	0,0526	0,2895	0,9989	1,041
2.546099426	0,0548	0,2888	0,9976	1,04
2.548867499	0,0566	0,2869	0,9984	1,04
2.551135833	0,059	0,2798	0,9974	1,038
2.554704583	0,0627	0,2768	0,9981	1,038
2.555687291	0,061	0,272	0,9994	1,037
2.558766978	0,0644	0,269	0,9986	1,036
2.560704374	0,0627	0,2693	0,9959	1,034
2.563196405	0,0644	0,2661	0,9913	1,028
2.565610885	0,0673	0,2624	0,9854	1,022
2.568175468	0,0683	0,2605	0,9849	1,021
2.570996614	0,068	0,2585	0,9827	1,018
2.572256978	0,0668	0,2568	0,9852	1,02
2.575597135	0,0646	0,2529	0,9871	1,021
2.57749651	0,0605	0,2519	0,9866	1,02
2.580192395	0,0578	0,2497	0,984	1,017
2.582640468	0,0539	0,2495	0,9815	1,014
2.584721145	0,0517	0,2451	0,9805	1,012
2.587987291	0,0512	0,24	0,9827	1,013
2.590205051	0,0524	0,2358	0,9859	1,015
2.592010364	0,0517	0,2314	0,9918	1,02
2.593883541	0,0526	0,2326	0,9942	1,022
2.596997395	0,0507	0,2263	0,9947	1,021
2.599555416	0,0526	0,2285	0,9898	1,017
2.60164901	0,0519	0,2241	0,9881	1,015
2.604122603	0,0529	0,2219	0,9884	1,014
2.606258489	0,0546	0,2214	0,9881	1,014
2.609289478	0,0531	0,2216	0,9888	1,015
2.610845676	0,0529	0,2209	0,9884	1,014
2.613838437	0,0546	0,2221	0,9871	1,013
2.617368645	0,0512	0,2246	0,9864	1,013
2.618796405	0,0492	0,2248	0,9796	1,006
2.620917395	0,0475	0,2243	0,9727	0,999
2.622989166	0,0456	0,2209	0,9749	1,001
2.625958853	0,0446	0,2214	0,9761	1,002
2.628441562	0,0426	0,2204	0,9754	1,001
2.629518072	0,0402	0,2177	0,9774	1,002
2.633713801	0,0331	0,2175	0,9722	0,997
2.63656828	0,0316	0,2172	0,9776	1,002
2.637083072	0,0297	0,2209	0,973	0,998
2.639792239	0,0297	0,2216	0,971	0,996
2.643551405	0,0368	0,2167	0,9686	0,993
2.645177968	0,0424	0,2136	0,9732	0,997
2.64753276	0,0412	0,2121	0,9791	1,003
2.65064026	0,0407	0,215	0,9818	1,006
2.65394651	0,0363	0,2189	0,9852	1,01
2.654338124	0,0338	0,2199	0,9837	1,009
2.658260989	0,0324	0,2204	0,9798	1,005
2.660898593	0,0299	0,2207	0,9798	1,005
2.661813957	0,0272	0,2214	0,9793	1,004
2.66514453	0,025	0,2192	0,9813	1,006
2.666328541	0,0253	0,2238	0,9845	1,01
2.672832499	0,026	0,2197	0,9879	1,012
2.673714062	0,0253	0,2202	0,9967	1,021
2.673916353	0,0275	0,2172	1,0013	1,025
2.677669218	0,0277	0,2146	1,0091	1,032
2.677862551	0,0294	0,2111	1,0155	1,038
2.680941353	0,0316	0,2099	1,0194	1,041
2.682538437	0,0341	0,2102	1,0252	1,047
2.685434114	0,0351	0,2106	1,023	1,045
2.689315103	0,0392	0,2124	1,0199	1,042
2.69150302	0,0436	0,2111	1,013	1,036
2.692637968	0,0441	0,2082	1,005	1,027
2.695748332	0,0439	0,2077	0,9976	1,02
2.699081562	0,0424	0,2082	0,9989	1,021
2.699938749	0,0414	0,2087	1,0016	1,024
2.702449791	0,0424	0,2077	1,003	1,025
2.705264322	0,0419	0,2043	1,0057	1,027
2.707894895	0,0429	0,2043	1,0086	1,03
2.710019218	0,0431	0,2033	1,0086	1,03
2.712301562	0,0402	0,2058	1,0113	1,033
2.71487776	0,0404	0,2058	1,014	1,035
